tez_id,yazar,yil,universite,tur,mufredat_donemi,sinif,orneklem_n,il,konu,kazanim_kodu,yanilgi_adi,yanilgi_tanimi,ogrenci_ornegi,gorulme_orani,olcum_araci,onerilen_mudahale,mudahale_sonucu,lemma_basamagi,guven,sayfa_ref,not,lgs_kazanim_tahmini
MAKALE:ESTUDAM-5-1-2020,"Çoban, Kerem; Yenilmez, Kürşat",2020,Eskişehir Osmangazi Üniversitesi,MAKALE,2018,8,160,Konya,Eşitsizlikler,,Eşitsizlik sembolü kullanmama,Öğrenci ifadeyi yazarken hiçbir eşitsizlik sembolü koymuyor.,,15,"18 soruluk Eşitsizlikler Başarı Testi (3 kazanımı ölçen 3 ana soru, 8+6+4 alt soru)",Eşitsizlik-denklem ayrımını sayı doğrusu ve çözüm kümesi üzerinden kurma,YOK,1,2,s. 45,"K2: çalışma 'güçlük' terimini kullanıyor, kavram yanılgısı ile işlem hatasını AYIRMIYOR — bu yüzden güven 3 yerine 2. gorulme_orani = güçlüğü yaşayan ÖĞRENCİ SAYISI (n=160 üzerinden). 160 öğrencinin 15'i, toplam 18 kez. Eşik: yalnız f>=10 olan güçlükler satırlandı; daha seyrek olanlar alınmadı. Saf işlem hatası olduğu için alınmayanlar: 'çözümde işlem hatası yapma' f=61, 'istenileni anlayamama' f=15, 'metni hatalı yorumlama' f=21. kazanim_kodu boş: kaynak kazanım kodunu yazmıyor, yalnız '1./2./3. kazanım' diyor.",M.8.2.3.1
MAKALE:ESTUDAM-5-1-2020,"Çoban, Kerem; Yenilmez, Kürşat",2020,Eskişehir Osmangazi Üniversitesi,MAKALE,2018,8,160,Konya,Eşitsizlikler,,Eşitlik durumunu sayı doğrusunda göstermeme,Öğrenci eşitsizlikte eşitlik durumu olmasına rağmen sayı doğrusunda boş yuvarlak kullanıyor.,,12,"18 soruluk Eşitsizlikler Başarı Testi (3 kazanımı ölçen 3 ana soru, 8+6+4 alt soru)",Eşitsizlik-denklem ayrımını sayı doğrusu ve çözüm kümesi üzerinden kurma,YOK,1,2,s. 47,"K2: çalışma 'güçlük' terimini kullanıyor, kavram yanılgısı ile işlem hatasını AYIRMIYOR — bu yüzden güven 3 yerine 2. gorulme_orani = güçlüğü yaşayan ÖĞRENCİ SAYISI (n=160 üzerinden). 160 öğrencinin 12'si, toplam 17 kez. Eşik: yalnız f>=10 olan güçlükler satırlandı; daha seyrek olanlar alınmadı. Saf işlem hatası olduğu için alınmayanlar: 'çözümde işlem hatası yapma' f=61, 'istenileni anlayamama' f=15, 'metni hatalı yorumlama' f=21. kazanim_kodu boş: kaynak kazanım kodunu yazmıyor, yalnız '1./2./3. kazanım' diyor.",M.8.2.3.2
MAKALE:ESTUDAM-5-1-2020,"Çoban, Kerem; Yenilmez, Kürşat",2020,Eskişehir Osmangazi Üniversitesi,MAKALE,2018,8,160,Konya,Eşitsizlikler,,Çözümde eşittir sembolü kullanma,Öğrenci eşitsizliğin çözüm kümesini eşitlik biçiminde yazıyor.,,11,"18 soruluk Eşitsizlikler Başarı Testi (3 kazanımı ölçen 3 ana soru, 8+6+4 alt soru)",Eşitsizlik-denklem ayrımını sayı doğrusu ve çözüm kümesi üzerinden kurma,YOK,3,2,s. 49,"K2: çalışma 'güçlük' terimini kullanıyor, kavram yanılgısı ile işlem hatasını AYIRMIYOR — bu yüzden güven 3 yerine 2. gorulme_orani = güçlüğü yaşayan ÖĞRENCİ SAYISI (n=160 üzerinden). 160 öğrencinin 11'i, toplam 14 kez. Eşik: yalnız f>=10 olan güçlükler satırlandı; daha seyrek olanlar alınmadı. Saf işlem hatası olduğu için alınmayanlar: 'çözümde işlem hatası yapma' f=61, 'istenileni anlayamama' f=15, 'metni hatalı yorumlama' f=21. kazanim_kodu boş: kaynak kazanım kodunu yazmıyor, yalnız '1./2./3. kazanım' diyor.",M.8.2.3.3
MAKALE:ESTUDAM-5-1-2020,"Çoban, Kerem; Yenilmez, Kürşat",2020,Eskişehir Osmangazi Üniversitesi,MAKALE,2018,8,160,Konya,Eşitsizlikler,,Eşitsizliği yalnız tam sayılar kapsar sanma,Öğrenci eşitsizliğin çözüm kümesinin yalnız tam sayılardan oluştuğunu varsayıyor.,,10,"18 soruluk Eşitsizlikler Başarı Testi (3 kazanımı ölçen 3 ana soru, 8+6+4 alt soru)",Eşitsizlik-denklem ayrımını sayı doğrusu ve çözüm kümesi üzerinden kurma,YOK,1,2,s. 49,"K2: çalışma 'güçlük' terimini kullanıyor, kavram yanılgısı ile işlem hatasını AYIRMIYOR — bu yüzden güven 3 yerine 2. gorulme_orani = güçlüğü yaşayan ÖĞRENCİ SAYISI (n=160 üzerinden). 160 öğrencinin 10'u, toplam 27 kez. Sayı kümesi kavramının eşitsizliğe taşınamadığını gösteriyor. Eşik: yalnız f>=10 olan güçlükler satırlandı; daha seyrek olanlar alınmadı. Saf işlem hatası olduğu için alınmayanlar: 'çözümde işlem hatası yapma' f=61, 'istenileni anlayamama' f=15, 'metni hatalı yorumlama' f=21. kazanim_kodu boş: kaynak kazanım kodunu yazmıyor, yalnız '1./2./3. kazanım' diyor.",M.8.2.3.3
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Karenin karekökü ile karekökün karesini eş sanma,Öğrenci bir sayının karesinin karekökü ile karekökünün karesinin her durumda aynı sonucu vereceğini düşünüyor.,,86,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,1,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY4: Soru 3. Testin EN YÜKSEK yanılgı oranı.",M.8.1.3.1
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Çarpımın kökünü her sayıda ayırabileceğini sanma,Öğrenci √(x·y) = √x·√y eşitliğinin negatifler dâhil her gerçek sayı için geçerli olduğunu düşünüyor.,,78,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,1,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY8: Soru 5.",M.8.1.3.4
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Toplamın kökünü terim terim ayırma,Öğrenci √(x+y) ifadesinde sayıları ayrı ayrı kök içine alıp işlem yapılabileceğini düşünüyor.,,68,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,1,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY6: Soru 7.",M.8.1.3.5
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Kareli terimleri kökten ayrı ayrı çıkarma,Öğrenci √(x²+y²) ifadesindeki kareli terimleri tek tek kök dışına çıkarıp topluyor.,,65,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,1,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY9: Soru 6.",M.8.1.3.5
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Kareköklü çarpma-bölmede kural karıştırma,Öğrenci kareköklü ifadelerde çarpma ve bölme işlemlerini hatalı kurallarla yürütüyor.,,62,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,3,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY7: Soru 9.",M.8.1.3.4
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Üslü sayının kökünde üssün kökünü alma,Öğrenci üslü bir sayının karekökü alınırken üssün de karekökünün alınacağını düşünüyor.,,55,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,1,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY1: Soru 4.",M.8.1.3.1
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Karekök karesi eşitliğini her sayıya genelleme,Öğrenci √(x²) = x eşitliğinin negatifler dâhil her x için geçerli olduğunu düşünüyor.,,38,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,1,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY3: Soru 2. Mutlak değer gerekliliği görülmüyor.",M.8.1.3.1
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Kareköklü toplama-çıkarmada kural karıştırma,Öğrenci kareköklü ifadelerde toplama ve çıkarma işlemlerini hatalı kurallarla yürütüyor.,,37,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,3,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY2: Soru 8.",M.8.1.3.5
MAKALE:10.33400/kuje.1721508,"Sevgi, Sevim; Akdemir Kabalcı, Semanur",2026,Erciyes Üniversitesi,MAKALE,2018,8,135,Kayseri,Kareköklü ifadeler,,Kareköklü sayının büyüklüğünü kestirememe,Öğrenci kareköklü bir sayının büyüklüğünü ve sayı doğrusundaki yerini belirleyemiyor.,,33,"9 soruluk Kareköklü Sayılar Kavram Yanılgısı Belirleme Testi (belirtke tablolu, AFA/DFA yapılmış, her soruda açıklama isteniyor)","Kök içi ifadeyi bütün olarak okutan; kuralın sınırını (negatif, mutlak değer) gösteren örnekler",YOK,1,3,s. 10,"gorulme_orani = o soruda KAVRAM YANILGILI cevap veren öğrenci sayısı (analiz n=135). Yanılgı türü ile soru eşlemesi makalenin kendi belirtke tablosundan (Tablo 2, s. 7); sayılar Tablo 5 (s. 10). Çalışma yanılgı ile boş/doğruyu ayrı kodluyor, K2 sorunu yok. kazanim_kodu boş: makale kazanımları topluca veriyor, soru bazında eşlemiyor. Kayseri, 2022-2024, 8. sınıf. KY5: Soru 1. Testin en düşük yanılgı oranı.",M.8.1.3.2
MAKALE:10.47714/uebt.799116,"Aydoğdu, Mustafa; Tutak, Tayfun; Göçük, Şirin",2020,Fırat Üniversitesi (ÇIKARIM),MAKALE,2018,8,100,Elazığ,Kareköklü ifadeler,M.8.1.3.1,Kök içindeki negatifi görmezden gelme,Öğrenci karekök içindeki sayı negatif olduğu hâlde pozitifmiş gibi işlem yapıyor ve eksiyi hesaba katmıyor.,√(−25) sorusunda sonucu 5 olarak yazma,%50,4 soruluk teşhis testi (yarı yapılandırılmış; her soruda 'neden öyle olduğunu açıklayınız'),Kavramı işlemden önce kurma; kuralın sınırlarını karşı örneklerle gösterme,YOK,1,2,s. 250,"K2: makale yanlış cevap oranını veriyor, kavram yanılgısını AYRI ölçmüyor — bu yüzden güven 3 yerine 2. gorulme_orani = o soruya YANLIŞ cevap veren öğrenci yüzdesi (n=100). kazanim_kodu makalenin her soru için kendi yazdığı kazanımdan alındı. Elazığ, 2017-2018. Makalede yazarların kurumu belirtilmemiş. 3. soru. %26 doğru, %50 yanlış, %24 boş. | universite (2026-08-27 eklendi, ÇIKARIM): Fırat Üniversitesi — makalede yazar kurumu yazılı değil. Dayanak: makale, Şirin Göçük'ün Fırat Ü. Eğitim Bilimleri Enstitüsü yüksek lisans tezinin (danışman Mustafa Aydoğdu, aynı başlık) yayımlanmış hâli; Tayfun Tutak Fırat Ü. öğretim üyesi (staff.firat.edu.tr); veri Elazığ'da toplanmış.",M.8.1.3.1;M.8.1.3.8
MAKALE:10.47714/uebt.799116,"Aydoğdu, Mustafa; Tutak, Tayfun; Göçük, Şirin",2020,Fırat Üniversitesi (ÇIKARIM),MAKALE,2018,8,100,Elazığ,Kareköklü ifadeler,M.8.1.3.1,Karekökleri doğal sayı gibi toplama,Öğrenci doğal sayı toplamasının kurallarını kareköklü ifadelere aşırı genelleyip kökten çıkarmadan topluyor.,√16 + √4 işlemini kök içlerini toplayarak yapma,%50,4 soruluk teşhis testi (yarı yapılandırılmış; her soruda 'neden öyle olduğunu açıklayınız'),Kavramı işlemden önce kurma; kuralın sınırlarını karşı örneklerle gösterme,YOK,1,2,s. 252,"K2: makale yanlış cevap oranını veriyor, kavram yanılgısını AYRI ölçmüyor — bu yüzden güven 3 yerine 2. gorulme_orani = o soruya YANLIŞ cevap veren öğrenci yüzdesi (n=100). kazanim_kodu makalenin her soru için kendi yazdığı kazanımdan alındı. Elazığ, 2017-2018. Makalede yazarların kurumu belirtilmemiş. 4. soru. %40 doğru, %50 yanlış, %10 boş. | universite (2026-08-27 eklendi, ÇIKARIM): Fırat Üniversitesi — makalede yazar kurumu yazılı değil. Dayanak: makale, Şirin Göçük'ün Fırat Ü. Eğitim Bilimleri Enstitüsü yüksek lisans tezinin (danışman Mustafa Aydoğdu, aynı başlık) yayımlanmış hâli; Tayfun Tutak Fırat Ü. öğretim üyesi (staff.firat.edu.tr); veri Elazığ'da toplanmış.",M.8.1.3.5
MAKALE:10.47714/uebt.799116,"Aydoğdu, Mustafa; Tutak, Tayfun; Göçük, Şirin",2020,Fırat Üniversitesi (ÇIKARIM),MAKALE,2018,8,100,Elazığ,Üslü ifadeler,M.8.1.2.1,Negatif tabanı parantezliymiş gibi okuma,Öğrenci −2² ifadesinde parantez varmış gibi düşünüp eksi işaretini tabana dâhil ediyor.,−2² işleminin sonucunu 4 olarak yazma,%46,4 soruluk teşhis testi (yarı yapılandırılmış; her soruda 'neden öyle olduğunu açıklayınız'),Kavramı işlemden önce kurma; kuralın sınırlarını karşı örneklerle gösterme,YOK,1,2,s. 247,"K2: makale yanlış cevap oranını veriyor, kavram yanılgısını AYRI ölçmüyor — bu yüzden güven 3 yerine 2. gorulme_orani = o soruya YANLIŞ cevap veren öğrenci yüzdesi (n=100). kazanim_kodu makalenin her soru için kendi yazdığı kazanımdan alındı. Elazığ, 2017-2018. Makalede yazarların kurumu belirtilmemiş. 2. soru. %29 doğru, %46 yanlış, %25 boş. | universite (2026-08-27 eklendi, ÇIKARIM): Fırat Üniversitesi — makalede yazar kurumu yazılı değil. Dayanak: makale, Şirin Göçük'ün Fırat Ü. Eğitim Bilimleri Enstitüsü yüksek lisans tezinin (danışman Mustafa Aydoğdu, aynı başlık) yayımlanmış hâli; Tayfun Tutak Fırat Ü. öğretim üyesi (staff.firat.edu.tr); veri Elazığ'da toplanmış.",M.8.1.2.1;M.8.1.2.2
MAKALE:10.47714/uebt.799116,"Aydoğdu, Mustafa; Tutak, Tayfun; Göçük, Şirin",2020,Fırat Üniversitesi (ÇIKARIM),MAKALE,2018,8,100,Elazığ,Üslü ifadeler,M.8.1.2.1,Üslü sayı kuralını eksik uygulama,Öğrenci üslü ifade kuralını ezberden ve eksik uygulayarak sonucu yanlış hesaplıyor.,,%47,4 soruluk teşhis testi (yarı yapılandırılmış; her soruda 'neden öyle olduğunu açıklayınız'),Kavramı işlemden önce kurma; kuralın sınırlarını karşı örneklerle gösterme,YOK,2,2,s. 244,"K2: makale yanlış cevap oranını veriyor, kavram yanılgısını AYRI ölçmüyor — bu yüzden güven 3 yerine 2. gorulme_orani = o soruya YANLIŞ cevap veren öğrenci yüzdesi (n=100). kazanim_kodu makalenin her soru için kendi yazdığı kazanımdan alındı. Elazığ, 2017-2018. Makalede yazarların kurumu belirtilmemiş. 1. soru. %38 doğru, %47 yanlış, %15 boş. Yanlış cevap veren 47 öğrencinin 24'ü gerekçe olarak 'kural böyle' demiş — ezber kaynaklı. | universite (2026-08-27 eklendi, ÇIKARIM): Fırat Üniversitesi — makalede yazar kurumu yazılı değil. Dayanak: makale, Şirin Göçük'ün Fırat Ü. Eğitim Bilimleri Enstitüsü yüksek lisans tezinin (danışman Mustafa Aydoğdu, aynı başlık) yayımlanmış hâli; Tayfun Tutak Fırat Ü. öğretim üyesi (staff.firat.edu.tr); veri Elazığ'da toplanmış.",M.8.1.2.1;M.8.1.2.2
MAKALE:10.30900/kafkasegt.1003487,"Altıntaş, Esra; İlgün, Şükrü; Uygun, Selin; Angay, Meltem",2021,Kafkas Üniversitesi,MAKALE,2018,7,31,Kars,Doğrusal denklemler,,Eşitliğin iki tarafına aynı işlemi uygulama,Öğrenci denklemde eşitliğin bir tarafına uyguladığı işlemi diğer tarafa farklı biçimde uyguluyor.,,%21.05,12 açık uçlu sorudan oluşan denklemler başarı testi; cevaplar doğru/hata/kavram yanılgısı/boş olarak kodlanmış,Terazi modeliyle eşitliğin korunumunu kurma; bilinmeyeni harf dışı sembollerle de gösterme,YOK,3,2,s. 797,"K5: n=31 olduğu için güven 3 verilemez (100 eşiği). gorulme_orani = makalede yazan yüzde; TABANI o sorunun YANLIŞ cevapları, tüm örneklem değil — bu yüzden yüzdeler sorular arası karşılaştırılamaz, f değeri notta. Çalışma hata ile kavram yanılgısını ayrı kodluyor, K2 sorunu yok. Eşik: yalnız f>=3 olan yanılgılar satırlandı; f=1-2 olanlar alınmadı (n=31'de anlamsız). kazanim_kodu boş: makale kazanımı soru bazında eşlemiyor. Soru 1, f=4. Makale bunu doğrudan 'Eşitliğin korunumu ilkesini anlar' kazanımıyla ilişkilendiriyor.",M.8.2.2.1
MAKALE:10.30900/kafkasegt.1003487,"Altıntaş, Esra; İlgün, Şükrü; Uygun, Selin; Angay, Meltem",2021,Kafkas Üniversitesi,MAKALE,2018,7,31,Kars,Doğrusal denklemler,,Terazi yöntemini uygulayamama,Öğrenci terazi modelinde dengeyi korumak için iki kefeye uygulanması gereken işlemleri kuramıyor.,,"%21,05",12 açık uçlu sorudan oluşan denklemler başarı testi; cevaplar doğru/hata/kavram yanılgısı/boş olarak kodlanmış,Terazi modeliyle eşitliğin korunumunu kurma; bilinmeyeni harf dışı sembollerle de gösterme,YOK,1,2,s. 798,"K5: n=31 olduğu için güven 3 verilemez (100 eşiği). gorulme_orani = makalede yazan yüzde; TABANI o sorunun YANLIŞ cevapları, tüm örneklem değil — bu yüzden yüzdeler sorular arası karşılaştırılamaz, f değeri notta. Çalışma hata ile kavram yanılgısını ayrı kodluyor, K2 sorunu yok. Eşik: yalnız f>=3 olan yanılgılar satırlandı; f=1-2 olanlar alınmadı (n=31'de anlamsız). kazanim_kodu boş: makale kazanımı soru bazında eşlemiyor. Soru 2, f=4. Terazi modeli denklem öğretiminin standart somutlaştırma aracı; model çalışmıyorsa Göster basamağı eksik.",M.7.2.2.1
